26/11/2003,2367
27/11/2003,2396.5
28/11/2003,2426
01/12/2003,2462.9
02/12/2003,2521.9
03/12/2003,2492.4
04/12/2003,2544
05/12/2003,2544
08/12/2003,2514.5
09/12/2003,2551.4
10/12/2003,2544
11/12/2003,2610.4
12/12/2003,2625.1
15/12/2003,2669.4
16/12/2003,2625.1
17/12/2003,2551.4
18/12/2003,2647.2
19/12/2003,2684.1
22/12/2003,2721
24/12/2003,2698.9
25/12/2003,2676.7
26/12/2003,2654.6
29/12/2003,2639.9
30/12/2003,2669.4
05/01/2004,2787.3
06/01/2004,2750.5
07/01/2004,2706.2
08/01/2004,2669.4
09/01/2004,2735.7
13/01/2004,2691.5
14/01/2004,2691.5
15/01/2004,2662
16/01/2004,2676.7
19/01/2004,2713.6
20/01/2004,2750.5
21/01/2004,2698.9
22/01/2004,2706.2
23/01/2004,2706.2
26/01/2004,2669.4
27/01/2004,2617.7
28/01/2004,2647.2
29/01/2004,2617.7
30/01/2004,2551.4
02/02/2004,2625.1
03/02/2004,2610.4
04/02/2004,2507.1
05/02/2004,2573.5
06/02/2004,2617.7
09/02/2004,2588.2
10/02/2004,2595.6
12/02/2004,2573.5
13/02/2004,2639.9
16/02/2004,2647.2
17/02/2004,2691.5
18/02/2004,2691.5
19/02/2004,2735.7
20/02/2004,2743.1
23/02/2004,2802.1
24/02/2004,2728.3
25/02/2004,2676.7
26/02/2004,2735.7
27/02/2004,2780
01/03/2004,2846.3
02/03/2004,2875.8
03/03/2004,2853.7
04/03/2004,2824.2
05/03/2004,2890.6
08/03/2004,2897.9
09/03/2004,2912.7
10/03/2004,2861.1
11/03/2004,2853.7
12/03/2004,2846.3
15/03/2004,2853.7
16/03/2004,2794.7
17/03/2004,2816.8
18/03/2004,2802.1
19/03/2004,2772.6
22/03/2004,2721
23/03/2004,2772.6
24/03/2004,2750.5
25/03/2004,2787.3
26/03/2004,2850.4
29/03/2004,2895
30/03/2004,2895
31/03/2004,2880.1
01/04/2004,2776.2
02/04/2004,2805.9
05/04/2004,2872.7
06/04/2004,2909.8
07/04/2004,2880.1
08/04/2004,2909.8
09/04/2004,2895
12/04/2004,2887.5
13/04/2004,2857.9
14/04/2004,2857.9
15/04/2004,2843
16/04/2004,2909.8
19/04/2004,2902.4
20/04/2004,2939.5
21/04/2004,2969.2
22/04/2004,3058.3
23/04/2004,3050.9
26/04/2004,3028.6
27/04/2004,3036
28/04/2004,3006.3
30/04/2004,2961.8
06/05/2004,2909.8
07/05/2004,2865.3
10/05/2004,2791
11/05/2004,2791
12/05/2004,2946.9
13/05/2004,2887.5
14/05/2004,2887.5
17/05/2004,2835.6
18/05/2004,2895
19/05/2004,2902.4
20/05/2004,2857.9
21/05/2004,2887.5
24/05/2004,2887.5
25/05/2004,2857.9
26/05/2004,2880.1
27/05/2004,2917.2
28/05/2004,2969.2
31/05/2004,2969.2
01/06/2004,2984
02/06/2004,2961.8
03/06/2004,2991.5
04/06/2004,3013.7
07/06/2004,3080.5
08/06/2004,3073.1
09/06/2004,3058.3
10/06/2004,3080.5
11/06/2004,3088
14/06/2004,3095.4
15/06/2004,3139.9
16/06/2004,3191.9
17/06/2004,3191.9
18/06/2004,3177
21/06/2004,3251.3
22/06/2004,3229
23/06/2004,3251.3
24/06/2004,3236.4
25/06/2004,3191.9
28/06/2004,3229
29/06/2004,3266.1
30/06/2004,3281
01/07/2004,3332.9
02/07/2004,3273.5
05/07/2004,3229
06/07/2004,3229
07/07/2004,3147.4
